Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - COMMON ALARM 220VAC BUS-B, DI6-10,NORMAL,ALARM,YES,630,11,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - WATCHDOG VAMP BUS-B, DI6-11,NORMAL,ALARM,YES,630,12,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - WATCHDOG SEPAM BUS-B, DI6-12,NORMAL,ALARM,YES,630,13,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - WATCHDOG MICOM BUS-B, DI6-13,NORMAL,ALARM,YES,630,14,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - WATCHDOG PM5340 BUS-B, DI6-14,NORMAL,ALARM,YES,630,15,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI6-15,NORMAL,ALARM,YES,630,16,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,ALARM RSR C1, DI7-0,NORMAL,ALARM,YES,631,1,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,ALARM RSR C2, DI7-1,NORMAL,ALARM,YES,631,2,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SUPPLY 24VDC C, DI7-2,NORMAL,ALARM,YES,631,3,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,ALARM SEPAM C, DI7-3,NORMAL,ALARM,YES,631,4,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SUPPLY TESYS C1, DI7-4,NORMAL,ALARM,YES,631,5,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SUPPLY TESYS C2, DI7-5,NORMAL,ALARM,YES,631,6,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C01, DI7-6,NORMAL,ALARM,YES,631,7,BOOLEAN,3,,,,,,,,,,
