Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PEAK ACTIVE ENERGY DEMAND,,,,YES,3770,,FLOAT32,3,0,+/- 1*10^38,1 kW,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PEAK REACTIVE ENERGY DEMAND,,,,YES,3786,,FLOAT32,3,0,+/- 1*10^38,1 kVAR,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,THD VOLTAGE 12,,,,YES,21300,,FLOAT32,3,0,100,%,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,THD CURRENT 23,,,,YES,21302,,FLOAT32,3,0,100,%,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,THD CURRENT 31,,,,YES,21303,,FLOAT32,3,0,100,%,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,THD CURRENT A,,,,YES,21322,,FLOAT32,3,0,100,%,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,THD CURRENT B,,,,YES,21324,,FLOAT32,3,0,100,%,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,THD CURRENT C,,,,YES,21326,,FLOAT32,3,0,100,%,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PEAK CURRENT DEMAND,,,,YES,3882,,FLOAT32,3,0,+/- 1*10^38,%,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,PHASE-1 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp1,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,PHASE-2 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp2,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,PHASE-3 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp3,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,CB OPERATION COUNTER,,,,YES,XCBR1 / OpCnt,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SPARE,SPARE,I112,,,,M120_GGIO1 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SPARE,SPARE,I211,,,,M120_GGIO2 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SPARE,SPARE,I212,,,,M120_GGIO2 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SPARE,SPARE,I213,,,,M120_GGIO2 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SPARE,SPARE,I301,,,,M120_GGIO3 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SPARE,SPARE,I313,,,,M120_GGIO3 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SIS1A,S81 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,SIS1B,S81 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1B,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,SIS1A,PM5340 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,SIS1B,PM5340 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1B,,,,
1,063-9700-MDB-50562,NT935,Parameters1,AAM90493,10KV,Parameters2,SIS2A,NT935 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS2A,,,,
1,063-9700-MDB-50562,NT935,Parameters1,AAM90493,10KV,Parameters2,SIS2B,NT935 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS2B,,,,
